timestamp,x,y,z,yaw
699958141,0.16941106,-0.37791392,-1.0402322,1.6521653
700062135,0.16273227,-0.37478495,-1.0412706,1.6714574
700158132,0.1544388,-0.35999826,-1.0373709,1.6890749
700262131,0.14224374,-0.3472802,-1.0369003,1.6861238
700366132,0.13130511,-0.3409501,-1.043318,1.6817191
700462139,0.12329886,-0.34094283,-1.0549767,1.677895
700566129,0.11551145,-0.34491172,-1.0714449,1.6621989
700671024,0.10927406,-0.34960416,-1.0919861,1.6446083
700767022,0.10467666,-0.34587613,-1.1072677,1.6312292
700871028,0.10112969,-0.33283946,-1.1206305,1.6246885
700974918,0.09954694,-0.3094615,-1.1313078,1.6243147
701070914,0.10009921,-0.27765337,-1.1375929,1.6238934
701174910,0.10241387,-0.23396108,-1.1417227,1.6243716
701278929,0.1067163,-0.18399802,-1.1427611,1.6255546
701374911,0.11219266,-0.13886073,-1.143468,1.6281003
701478911,0.11929406,-0.10008359,-1.146223,1.6314367
701583827,0.12748326,-0.07832254,-1.1526899,1.6368115
701679836,0.13558255,-0.07444193,-1.1608702,1.6401901
701783711,0.1441537,-0.0859552,-1.1729462,1.6402211
701887714,0.15318345,-0.102892086,-1.1848137,1.6406137
701991741,0.16089733,-0.11514851,-1.1949441,1.6398915
702087727,0.16632405,-0.11665088,-1.2031138,1.64052
702191720,0.17178836,-0.10598287,-1.211081,1.6423733
702295719,0.17633563,-0.08719289,-1.2217743,1.6468723
702391734,0.17926039,-0.068513565,-1.2333709,1.6478056
702493317,0.18094923,-0.049453173,-1.2436322,1.6489149
702597353,0.18133536,-0.03259107,-1.2521746,1.6506138
702701327,0.18073556,-0.022457741,-1.2610307,1.6521207
702797312,0.17955527,-0.018147694,-1.267689,1.6536322
702901317,0.17761357,-0.013872893,-1.2705837,1.6553192
703005321,0.17497177,-0.004773562,-1.271358,1.657813
703101348,0.1721975,0.010656875,-1.2713567,1.6609756
703206237,0.16945954,0.035337742,-1.2711364,1.6646297
703310916,0.16693819,0.06619792,-1.2705702,1.6693308
703406917,0.16530222,0.09782623,-1.2700809,1.6722602
703510916,0.16440254,0.13300808,-1.2696284,1.6731173
703614913,0.16428602,0.16655664,-1.2684308,1.6715944
703710915,0.16426228,0.19425885,-1.2672952,1.6686385
703814910,0.16434272,0.21915552,-1.2659104,1.6658604
703919832,0.1642976,0.23928839,-1.2635634,1.6653414
704015831,0.16396776,0.25240228,-1.2603137,1.6675737
704119842,0.1633967,0.25708747,-1.2579386,1.6674936
704223715,0.16297527,0.2501282,-1.2555901,1.6636535
704319746,0.16293772,0.235631,-1.2528979,1.6610167
704423713,0.16313553,0.21702598,-1.2473805,1.6602011
704527712,0.1634612,0.2022551,-1.2401116,1.6606531
704623719,0.1635559,0.19598483,-1.2330544,1.6615909
704727710,0.16303419,0.1980945,-1.2255241,1.6643873
704831731,0.16238774,0.20724602,-1.2188127,1.6656533
704933320,0.16198014,0.21870498,-1.2134585,1.6651896
705029316,0.16180664,0.22808123,-1.2087393,1.663303
705133320,0.16186877,0.2341801,-1.2033714,1.6596038
705237333,0.16216023,0.2339773,-1.1983769,1.6558628
705333311,0.16254748,0.22866414,-1.1937921,1.6516699
705437327,0.16290775,0.22082005,-1.1880208,1.6471896
705541346,0.16310985,0.21454298,-1.1823181,1.6429728
705638930,0.16317219,0.21270794,-1.1772757,1.6391993
705742928,0.16321571,0.21612944,-1.1721168,1.6354293
705846928,0.16286053,0.22478306,-1.1666924,1.6328639
705942913,0.1623698,0.23515825,-1.1620383,1.6311982
706046927,0.16198474,0.24504809,-1.1581334,1.6307199
706150918,0.16202807,0.25057262,-1.1533549,1.6310296
706246918,0.16258878,0.2507092,-1.1485529,1.6326475
706351838,0.16392857,0.24475124,-1.1438907,1.6356713
706455827,0.16579632,0.23309779,-1.1392382,1.6398431
706551720,0.16799901,0.22013249,-1.1340195,1.6441337
706655720,0.1707373,0.20747024,-1.1281192,1.6481848
706759721,0.17366447,0.19947843,-1.1219053,1.6512684
706863718,0.17702127,0.1981936,-1.1161314,1.6539986
706959717,0.1804464,0.20271109,-1.1109576,1.6557456
707063714,0.18476899,0.21044594,-1.1060047,1.6566625
707167711,0.18980616,0.21648805,-1.1014373,1.6564149
707264622,0.1949149,0.21759143,-1.0974553,1.6558857
707368630,0.20043631,0.21327056,-1.0938413,1.6547537
707472546,0.20573582,0.2052719,-1.0900528,1.6537088
707568515,0.21042295,0.19813085,-1.0861273,1.6530615
707672533,0.2147751,0.19375843,-1.0818326,1.6534364
707776511,0.21812072,0.19429709,-1.0777072,1.6553282
707872538,0.22016552,0.1988112,-1.0742191,1.656965
707976624,0.22092819,0.20660275,-1.0708271,1.6588877
708080509,0.22025459,0.21555491,-1.067403,1.6603786
708181431,0.21872535,0.22447729,-1.0639126,1.6614032
708277425,0.21647616,0.23229985,-1.0608819,1.6626518
708381427,0.21369947,0.23987234,-1.0580579,1.6621755
708485314,0.21087301,0.24654233,-1.0555773,1.6616335
708581321,0.20830522,0.2520554,-1.0538576,1.6609833
708685318,0.20578268,0.25761443,-1.0519952,1.6606232
708789315,0.2035125,0.26270884,-1.0496039,1.6611829
708893347,0.2014251,0.26708004,-1.0474054,1.661325
708989317,0.19963981,0.2707128,-1.0459509,1.6610239
709093368,0.1979014,0.27412468,-1.0423065,1.6613226
709190919,0.19643874,0.27672717,-1.0346217,1.6617463
709294916,0.19527572,0.27881876,-1.01741,1.6629156
709398911,0.19485115,0.27999857,-0.9982757,1.6641748
709494911,0.19491835,0.28028578,-0.980199,1.6650985
709598927,0.19591898,0.28017166,-0.9495149,1.6668745
709702913,0.19775951,0.27941066,-0.90761125,1.6692688
709806916,0.2005919,0.27824533,-0.8656254,1.6727195
709903829,0.20387138,0.27700984,-0.82717854,1.6753899
710007833,0.20795384,0.27543855,-0.78581685,1.6774594
710111734,0.21188724,0.2733437,-0.7460424,1.6773716
710215715,0.21511701,0.2703766,-0.7081368,1.6745712
710311718,0.21709436,0.26649857,-0.67424786,1.6684048
710415708,0.21771991,0.26109233,-0.6385249,1.6595834
710519743,0.21701413,0.25496128,-0.60419226,1.6496304
710615736,0.21551405,0.24899499,-0.57284975,1.6412166
710719715,0.21376403,0.24260443,-0.53908765,1.6329463
710824618,0.2117131,0.23676717,-0.505427,1.6266845
710920627,0.20968875,0.23230064,-0.47466612,1.6219859
711024619,0.20805691,0.22843508,-0.44137457,1.617947
711128520,0.20732772,0.22538537,-0.40920267,1.6138005
711224512,0.20715967,0.22317278,-0.38216162,1.6098169
711328508,0.20755152,0.22081444,-0.35587326,1.6053511
711432518,0.20863312,0.21814378,-0.33550856,1.6017301
711528515,0.21021765,0.21552008,-0.31833372,1.5993941
711632518,0.21205772,0.2127178,-0.2976859,1.5996115
711736516,0.21442978,0.20918272,-0.2714233,1.6001654
711838164,0.21729764,0.20534983,-0.23726833,1.6021469
711942121,0.22051792,0.20163299,-0.20226434,1.6045748
712046141,0.22377071,0.19825353,-0.17522632,1.6065336
712142124,0.22667104,0.19566117,-0.16476017,1.6080835
712246126,0.22901966,0.19349954,-0.15930314,1.6102496
712350118,0.23030457,0.19073425,-0.15372255,1.6121577
712446130,0.23075525,0.18771268,-0.14663187,1.6147817
712551052,0.23106031,0.18460293,-0.13507228,1.6201453
712655036,0.23102918,0.1816077,-0.11751909,1.6257493
712750916,0.23018505,0.17949341,-0.10534108,1.6301066
712854929,0.22917625,0.17771654,-0.098228335,1.6338208
712958938,0.22852807,0.17680152,-0.090563,1.6387553
713054928,0.22823684,0.17650725,-0.0812987,1.6413361
713158912,0.22721659,0.17662716,-0.06361281,1.6435695
713262913,0.22542608,0.1775694,-0.048192482,1.6450399
713358927,0.22347343,0.17903244,-0.042917345,1.6458668
713463823,0.22061498,0.18045452,-0.037390687,1.6472648
713567820,0.21733232,0.1814928,-0.03128174,1.6485387
713663719,0.21428211,0.18208718,-0.026688375,1.6496084
713767712,0.21078192,0.18266085,-0.0220481,1.6513153
713871729,0.20788375,0.18358688,-0.017197587,1.6511003
713975718,0.20655468,0.18501076,-0.012841502,1.6484586
714071733,0.20645285,0.18647854,-0.009460334,1.6448586
714175731,0.20733546,0.18806253,-0.00415521,1.642571
714279719,0.2095804,0.19021066,-0.000581694,1.6390958
714381316,0.21254839,0.19143312,-0.0004157,1.6334573
714477331,0.21418025,0.1920894,-0.000405152,1.6251119
714581357,0.2152624,0.1919826,-0.000698487,1.6203364
714685314,0.2163285,0.19148423,-0.000831658,1.6170003
714781321,0.21752459,0.19077848,-0.000782464,1.6157364
714885332,0.21894541,0.19001445,-0.000738747,1.6158484
714989332,0.22001742,0.18956944,-0.000778164,1.616591
715085345,0.22085871,0.18941945,-0.000845108,1.6175516
715190926,0.2216172,0.1898367,-0.000667917,1.6181806
715294943,0.2220976,0.19028206,-0.000451716,1.6188343
715398920,0.22246037,0.19046372,-0.000196304,1.6194334
715494920,0.22264212,0.19036554,0.000293439,1.6188449
715598916,0.22271714,0.19012819,0.000848715,1.6194141
715702913,0.22273962,0.18994164,0.001179141,1.619328
715798918,0.22262925,0.1898856,0.001242498,1.6191584
715903837,0.22226818,0.19005227,0.000895032,1.6191695
716007828,0.22165456,0.1902974,0.00030641,1.6191149
716103719,0.22124471,0.19041428,1.60E-05,1.6191088
716207713,0.22112273,0.19058295,-7.75E-05,1.6192875
716311713,0.22099638,0.1910351,-0.000448592,1.6193448
716407710,0.22053134,0.19167593,-0.000983852,1.6191766
716511716,0.21958518,0.19252059,-0.001660709,1.6190684
716615709,0.21847348,0.19333658,-0.002614722,1.6191207
716719731,0.21719441,0.19393714,-0.003386018,1.6187046
716820628,0.21591733,0.19417697,-0.004113345,1.6184732
716916627,0.21479525,0.19420274,-0.004840924,1.6181432
717020530,0.21352443,0.19443826,-0.005970466,1.6189007
717124515,0.21302682,0.19422431,-0.007042103,1.6187848
717220543,0.2127896,0.19397506,-0.007868011,1.6188936
717324516,0.21278587,0.19369073,-0.008580542,1.6188935
717428510,0.21310738,0.19343445,-0.009043786,1.6188725
717524544,0.21360616,0.19320895,-0.009342786,1.6191338
717628506,0.21439776,0.19300114,-0.009505298,1.6191676
717733425,0.21522817,0.19286917,-0.009716962,1.6192173
717829446,0.2161848,0.19283798,-0.009698157,1.6191423
717933421,0.21716839,0.19281209,-0.009519113,1.6190982
718037311,0.21812518,0.19278349,-0.009108245,1.619142
718133317,0.21895085,0.1927955,-0.008589388,1.619136
718237318,0.21977058,0.19284138,-0.007882773,1.6193192
718341321,0.22053629,0.1928638,-0.007166516,1.6192696
718437318,0.22127049,0.1928304,-0.006533034,1.619274
718541312,0.22196864,0.19279368,-0.005803386,1.619382
718645331,0.22254716,0.1927719,-0.005115865,1.6193818
718742914,0.22295304,0.1927765,-0.004538219,1.6195016
718846927,0.2232795,0.19273113,-0.004017743,1.619415
718950912,0.22351898,0.19274874,-0.003603394,1.6194679
719046913,0.22370878,0.19269717,-0.003403064,1.6193802
719150912,0.22388157,0.19257008,-0.003293688,1.6197411
719254919,0.2239958,0.1923659,-0.0033462,1.61939
719350918,0.22414446,0.1922596,-0.00351093,1.6194476
719455843,0.22417784,0.19217332,-0.003961527,1.6194094
719559833,0.22416726,0.19219679,-0.004499841,1.6195694
719655711,0.22404696,0.19232427,-0.005018428,1.6195089
719759712,0.2238793,0.19257386,-0.005680251,1.6195123
719863711,0.22362092,0.19283204,-0.006361865,1.6195574
719967729,0.22334313,0.19304907,-0.007085929,1.6196713
720063709,0.22316316,0.19310758,-0.007609361,1.6196375
720167718,0.22304536,0.19306414,-0.007893204,1.6195638
720271736,0.2229373,0.19293575,-0.007888738,1.6194842
720372619,0.22272916,0.19266129,-0.007569032,1.6194354
720468618,0.22256717,0.19245629,-0.007112549,1.6195691
720572630,0.22233629,0.19221789,-0.006472951,1.6195313
720676513,0.222064,0.19203007,-0.00579756,1.619648
720772511,0.22195303,0.19194476,-0.005096113,1.6197127
720876511,0.22190148,0.1919366,-0.00436794,1.6195107
720980517,0.22186609,0.19205914,-0.003707968,1.6194066
721076511,0.22180094,0.19230688,-0.00314183,1.6197027
721180515,0.2218769,0.19254729,-0.002621946,1.6198314
721284521,0.22199365,0.19270763,-0.002199313,1.619849
721381445,0.22211793,0.1928262,-0.001915896,1.6197946
721485425,0.22222203,0.19292153,-0.001761038,1.6197293
721589414,0.22227703,0.192959,-0.001716366,1.6197308
721685313,0.22227322,0.19294761,-0.001766068,1.6197585
721789310,0.22224209,0.19291429,-0.001942505,1.6197928
721893329,0.22218348,0.19290674,-0.002161577,1.6198052
721997328,0.22213514,0.19293939,-0.002380641,1.6197779
722095029,0.22211125,0.19299696,-0.00259091,1.6198071
722199045,0.22202078,0.1930607,-0.002822965,1.6198213
722294913,0.22189836,0.19304067,-0.002982159,1.6198276
722398952,0.22174646,0.19294281,-0.003114186,1.6198512
722502919,0.2215514,0.19282182,-0.003197382,1.6198927
722599716,0.22135475,0.19264853,-0.003258388,1.6198783
722703743,0.22113709,0.19244128,-0.00330558,1.6198606
722804557,0.22090968,0.19223823,-0.00333755,1.619833
722908546,0.22075447,0.1920661,-0.003389326,1.619813
723012511,0.22070144,0.19192497,-0.003451661,1.6198342
723108529,0.22066192,0.19181897,-0.003517107,1.6198144
723212545,0.22060727,0.19172262,-0.003606414,1.6198534
723316509,0.22054479,0.19163756,-0.00369925,1.6198769
723412514,0.22044244,0.19164318,-0.003755038,1.6198939
